#    T [K]    P [Ba]     H2O            CO2            N2O            CO             CH4            NO             NO2            NH3            HCN            C2H2           PH3            C2H4           H2             CS             Na             K         
   130.000 3.000E-04     1.9587E-10     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-03     5.8762E-11     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E-03     1.9587E-11     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-02     5.8762E-12     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E-02     1.9587E-12     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E-01     5.8762E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E-01     1.9587E-13     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E+00     5.8761E-14     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5320E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E+00     1.9587E-14     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5320E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E+01     5.8755E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 3.000E+01     1.9585E-15     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   130.000 1.000E+02     5.8755E-16     0.0000E+00     0.0000E+00     0.0000E+00     4.6019E-04     0.0000E+00     0.0000E+00     1.1559E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5311E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 1.000E-06     1.7099E-06     0.0000E+00     0.0000E+00     0.0000E+00     4.6021E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5321E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 3.000E-06     5.6997E-07     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 1.000E-05     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 3.000E-05     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 1.000E-04     5.7277E-04     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
   140.000 3.000E-04     5.6997E-09     0.0000E+00     0.0000E+00     0.0000E+00     4.6020E-04     0.0000E+00     0.0000E+00     1.1560E-04     0.0000E+00     0.0000E+00     0.0000E+00     0.0000E+00     8.5322E-01     0.0000E+00     0.0000E+00     0.0000E+00
